label,text,label_num,clean_text,char_count,word_count,clean_words,avg_word_len,url,number,exclaim_count,uppercase_ratio
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,0,keep safe need miss already envy everyone sees real life,115,24,10,3.8333333333333335,0,0,0,0.034782608695652174
ham,New car and house for my parents.:)i have only new job in hand:),0,new car house parentsi new job hand,64,13,7,4.0,0,0,0,0.015625
ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,0,im love im excited day spend make happy,85,19,8,3.526315789473684,0,0,0,0.03529411764705882
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,1,pls stop bootydelious inviting friend reply yes see stop send stop frnd,152,24,12,5.375,1,1,0,0.20394736842105263
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",1,bangbabes ur order way receive service msg download ur content goto wap bangb tv ur mobile internetservice menu,155,30,18,4.2,0,1,0,0.12903225806451613
ham,I place all ur points on e cultures module already.,0,place ur points cultures module already,51,10,6,4.2,0,0,0,0.0196078431372549
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,1,urgent trying contact last weekends draw shows prize guaranteed call claim code valid hrs,156,27,14,4.814814814814815,0,1,1,0.14102564102564102
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",0,hi frnd best way avoid missunderstding wit beloved ones,74,13,9,4.769230769230769,0,0,0,0.013513513513513514
ham,Great escape. I fancy the bridge but needs her lager. See you tomo ,0,great escape fancy bridge needs lager see tomo,67,13,8,4.153846153846154,0,0,0,0.04477611940298507
ham,Yes :)it completely in out of form:)clark also utter waste.,0,yes completely formclark also utter waste,59,10,6,5.0,0,0,0,0.01694915254237288
ham,"Sir, I need AXIS BANK account no and bank address.",0,sir need axis bank account bank address,50,10,7,4.1,0,0,0,0.2
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",0,hmmm thk sure got time hop ard ya go free abt muz call discuss liao,94,20,15,3.7,0,1,0,0.0425531914893617
ham,What time you coming down later? ,0,time coming later,33,6,3,4.5,0,0,0,0.030303030303030304
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",0,bloody hell cant believe forgot surname mr ill give clue spanish begins,105,21,12,4.0,0,0,0,0.02857142857142857
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",0,well im gonna finish bath goodfine night,61,11,7,4.636363636363637,0,0,0,0.03278688524590164
ham,Let me know when you've got the money so carlos can make the call,0,let know youve got money carlos make call,65,14,8,3.7142857142857144,0,0,0,0.015384615384615385
ham,U still going to the mall?,0,still going mall,26,6,3,3.5,0,0,0,0.038461538461538464
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",0,turns friends staying whole show wont back til ltgt feel free go ahead smoke ltgt worth,146,30,16,3.8666666666666667,0,0,0,0.00684931506849315
ham,Text her. If she doesnt reply let me know so i can have her log in,0,text doesnt reply let know log,66,16,6,3.1875,0,0,0,0.030303030303030304
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0,hi spoke maneesha wed like know satisfied experience reply toll free yes,126,25,12,4.08,0,0,1,0.1349206349206349
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,0,lifted hopes offer money need especially end month approaches hurts studying anyways gr weekend,159,31,14,4.161290322580645,0,1,0,0.025157232704402517
ham,Lol no. U can trust me.,0,lol trust,23,6,2,3.0,0,0,0,0.08695652173913043
ham,ok. I am a gentleman and will treat you with dignity and respect.,0,ok gentleman treat dignity respect,65,13,5,4.076923076923077,0,0,0,0.015384615384615385
ham,"He will, you guys close?",0,guys close,24,5,2,4.0,0,0,0,0.041666666666666664
ham,Going on nothing great.bye,0,going nothing greatbye,26,4,3,5.75,0,0,0,0.038461538461538464
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,0,hello handsome finding job lazy working towards getting back net mummy wheres boytoy miss,152,32,14,3.78125,0,0,1,0.039473684210526314
ham,"Haha awesome, be there in a minute",0,haha awesome minute,34,7,3,4.0,0,0,0,0.029411764705882353
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,1,please call customer service representative freephone pm guaranteed cash prize,147,24,10,5.166666666666667,0,1,1,0.08843537414965986
ham,Have you got Xmas radio times. If not i will get it now,0,got xmas radio times get,55,13,5,3.3076923076923075,0,0,0,0.05454545454545454
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,0,jus reached home go bathe first sis using net tell finishes,88,19,11,3.6842105263157894,0,0,0,0.03409090909090909
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,1,unique enough find th august,72,10,5,6.3,1,1,0,0.041666666666666664
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,0,im sorry ive joined league people dont keep touch mean great deal friend times even great personal cost great week,185,38,20,3.8947368421052633,0,0,0,0.02702702702702703
ham,Hi :)finally i completed the course:),0,hi finally completed course,37,6,4,5.333333333333333,0,0,0,0.02702702702702703
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,0,stop however suggest stays someone able give ors every stool,111,22,10,4.090909090909091,0,0,0,0.018018018018018018
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,0,hope youve settled new school year wishin gr day,92,19,9,3.8947368421052633,0,1,0,0.03260869565217391
ham,Gud mrng dear hav a nice day,0,gud mrng dear hav nice day,28,7,6,3.142857142857143,0,0,0,0.03571428571428571
ham,Did u got that persons story,0,got persons story,28,6,3,3.8333333333333335,0,0,0,0.03571428571428571
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,0,hamster dead hey tmr meet pm orchard mrt,64,14,8,3.5714285714285716,0,1,0,0.015625
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,0,hi kate evening hope see tomorrow bit bloody babyjontet txt back xxx,131,30,12,3.4,0,0,1,0.030534351145038167
ham,"Found it, ENC  &lt;#&gt; , where you at?",0,found enc ltgt,40,8,3,4.0,0,0,0,0.1
ham,I sent you  &lt;#&gt;  bucks,0,sent ltgt bucks,28,5,3,4.4,0,0,0,0.03571428571428571
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0,hello darlin ive finished college txt finish love kate xxx,84,18,10,3.7222222222222223,0,0,0,0.023809523809523808
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0,account refilled successfully inr ltdecimalgt keralacircle prepaid account balance rs ltdecimalgt transaction id kr ltgt,174,26,15,5.653846153846154,0,0,0,0.16091954022988506
ham,Goodmorning sleeping ga.,0,goodmorning sleeping ga,24,3,3,7.333333333333333,0,0,0,0.041666666666666664
ham,U call me alter at 11 ok.,0,call alter ok,25,7,3,2.7142857142857144,0,1,0,0.04
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,0,say like dat dun buy ericsson oso cannot oredi lar,63,13,10,3.923076923076923,0,0,0,0.015873015873015872
ham,"Aight yo, dats straight dogg",0,aight yo dats straight dogg,28,5,5,4.8,0,0,0,0.03571428571428571
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,0,please give us connection today ltdecimalgt refund bill,86,13,8,5.538461538461538,0,0,0,0.09302325581395349
ham,Both :) i shoot big loads so get ready!,0,shoot big loads get ready,39,9,5,3.4444444444444446,0,0,1,0.02564102564102564
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",0,whats bruv hope great break rewarding semester,73,14,7,4.285714285714286,0,0,0,0.0273972602739726
ham,Home so we can always chat,0,home always chat,26,6,3,3.5,0,0,0,0.038461538461538464
ham,K:)k:)good:)study well.,0,kkgoodstudy well,23,2,2,11.0,0,0,0,0.043478260869565216
ham,Yup... How ü noe leh...,0,yup noe leh,23,5,3,3.8,0,0,0,0.08695652173913043
ham,Sounds great! Are you home now?,0,sounds great home,31,6,3,4.333333333333333,0,0,1,0.06451612903225806
ham,Finally the match heading towards draw as your prediction.,0,finally match heading towards draw prediction,58,9,6,5.555555555555555,0,0,0,0.017241379310344827
ham,Tired. I haven't slept well the past few nights.,0,tired havent slept well past nights,48,9,6,4.444444444444445,0,0,0,0.041666666666666664
ham,Easy ah?sen got selected means its good..,0,easy ahsen got selected means good,41,7,6,5.0,0,0,0,0.024390243902439025
ham,I have to take exam with march 3,0,take exam march,32,8,3,3.125,0,1,0,0.03125
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0,yeah think use gt atm register sure theres anyway help let know sure ready,159,35,14,3.5714285714285716,0,0,0,0.025157232704402517
ham,Ok no prob. Take ur time.,0,ok prob take ur time,25,6,5,3.3333333333333335,0,0,0,0.08
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0,os called ubandu run without installing hard diskyou use os copy important files system give repair shop,161,30,17,4.4,0,0,0,0.006211180124223602
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0,say leh course nothing happen lar say romantic jus bit lor thk nite scenery nice leh,119,26,16,3.6153846153846154,0,0,0,0.03361344537815126
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1,new mobiles must go txt nokia collect todayfrom optout gbpmtmsg,142,21,10,5.809523809523809,1,1,2,0.14084507042253522
ham,Would really appreciate if you call me. Just need someone to talk to.,0,would really appreciate call need someone talk,69,13,7,4.384615384615385,0,0,0,0.028985507246376812
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",1,meet ur dream partner soon ur career flyng start find free txt horo followed ur star sign horo aries,137,30,19,3.6,0,1,0,0.10948905109489052
ham,Hey company elama po mudyadhu.,0,hey company elama po mudyadhu,30,5,5,5.2,0,0,0,0.03333333333333333
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0,life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning,165,27,19,5.148148148148148,0,0,0,0.048484848484848485
ham,Dear good morning now only i am up,0,dear good morning,34,8,3,3.375,0,0,0,0.029411764705882353
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,get gandhipuram walk cross cut road right side ltgt street road turn first right,109,20,14,4.5,0,0,0,0.01834862385321101
ham,Dear we are going to our rubber place,0,dear going rubber place,37,8,4,3.75,0,0,0,0.02702702702702703
ham,"Sorry battery died, yeah I'm here",0,sorry battery died yeah im,33,6,5,4.666666666666667,0,0,0,0.06060606060606061
ham,Yes:)here tv is always available in work place..,0,yeshere tv always available work place,48,8,6,5.125,0,0,0,0.020833333333333332
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,1,text meet someone sexy today find date even flirt join reply name age eg sam msg recdthirtyeight pence,157,34,18,3.6470588235294117,0,1,0,0.10828025477707007
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,0,printed oh ltgt come upstairs,50,9,5,4.444444444444445,0,0,0,0.04
ham,Or ill be a little closer like at the bus stop on the same street,0,ill little closer like bus stop street,65,15,7,3.4,0,0,0,0.015384615384615385
ham,Where are you?when wil you reach here?,0,youwhen wil reach,38,7,3,4.571428571428571,0,0,0,0.02631578947368421
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,new theory argument wins situation loses person dont argue ur friends kick amp say im always correct,145,27,17,4.407407407407407,0,0,1,0.13793103448275862
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,secret admirer looking make contact ufind rreveal thinks ur specialcall,145,25,10,4.84,0,1,0,0.034482758620689655
ham,Tomarrow final hearing on my laptop case so i cant.,0,tomarrow final hearing laptop case cant,51,10,6,4.2,0,0,0,0.0196078431372549
